2.81838293126445e+003	;-9.80523883706557e-004;-5.70491787759261e-002	;-5.59593001583860e-002;-6.49681030983489e+000
2.88403150312660e+003	;-1.02612081932736e-003;-5.83431298027887e-002	;-5.85788724538064e-002;-6.64680157515537e+000
2.95120922666638e+003	;-1.07380828359425e-003;-5.96647708768770e-002	;-6.13202089160140e-002;-6.80019189256538e+000
3.01995172040201e+003	;-1.12367928700492e-003;-6.10145772470742e-002	;-6.41888871696372e-002;-6.95705379184926e+000
3.09029543251359e+003	;-1.17583070904832e-003;-6.23930237453814e-002	;-6.71907325189776e-002;-7.11746103238135e+000
3.16227766016838e+003	;-1.23036343345576e-003;-6.38005840324632e-002	;-7.03318282053463e-002;-7.28148860070427e+000
3.23593656929628e+003	;-1.28738248558631e-003;-6.52377297812443e-002	;-7.36185260183453e-002;-7.44921270604370e+000
3.31131121482591e+003	;-1.34699717178226e-003;-6.67049297949462e-002	;-7.70574572664109e-002;-7.62071077359288e+000
3.38844156139202e+003	;-1.40932122035290e-003;-6.82026490558212e-002	;-8.06555441110216e-002;-7.79606143539050e+000
3.46736850452531e+003	;-1.47447292388192e-003;-6.97313477007143e-002	;-8.44200112683099e-002;-7.97534451860559e+000
3.54813389233575e+003	;-1.54257528246118e-003;-7.12914799194682e-002	;-8.83583980807965e-002;-8.15864103103291e+000
3.63078054770101e+003	;-1.61375614744783e-003;-7.28834927720714e-002	;-9.24785709608725e-002;-8.34603314359180e+000
3.71535229097172e+003	;-1.68814836522962e-003;-7.45078249203545e-002	;-9.67887362065372e-002;-8.53760416961055e+000
3.80189396320561e+003	;-1.76588992046433e-003;-7.61649052699492e-002	;-1.01297453188451e-001;-8.73343854066755e+000
3.89045144994280e+003	;-1.84712407824671e-003;-7.78551515181545e-002	;-1.06013647905941e-001;-8.93362177874906e+000
3.98107170553497e+003	;-1.93199952441279e-003;-7.95789686033028e-002	;-1.10946626907823e-001;-9.13824046447203e+000
4.07380277804112e+003	;-2.02067050336471e-003;-8.13367470511869e-002	;-1.16106091572073e-001;-9.34738220110932e+000
4.16869383470335e+003	;-2.11329695248946e-003;-8.31288612141048e-002	;-1.21502152736344e-001;-9.56113557414253e+000
4.26579518801592e+003	;-2.21004463233880e-003;-8.49556673981035e-002	;-1.27145345668985e-001;-9.77959010605686e+000
4.36515832240165e+003	;-2.31108525152645e-003;-8.68175018740615e-002	;-1.33046645367748e-001;-1.00028362060805e+001
4.46683592150962e+003	;-2.41659658527182e-003;-8.87146787683494e-002	;-1.39217482170600e-001;-1.02309651145604e+001
4.57088189614874e+003	;-2.52676258642695e-003;-9.06474878289472e-002	;-1.45669757660178e-001;-1.04640688416552e+001
4.67735141287197e+003	;-2.64177348762860e-003;-9.26161920630900e-002	;-1.52415860839871e-001;-1.07022401000155e+001
4.78630092322637e+003	;-2.76182589327047e-003;-9.46210252427611e-002	;-1.59468684556451e-001;-1.09455722311134e+001
4.89778819368445e+003	;-2.88712285967908e-003;-9.66621892746610e-002	;-1.66841642139780e-001;-1.11941591248711e+001
5.01187233627271e+003	;-3.01787396194105e-003;-9.87398514316569e-002	;-1.74548684226511e-001;-1.14480951322350e+001
5.12861383991364e+003	;-3.15429534558679e-003;-1.00854141443177e-001	;-1.82604315729890e-001;-1.17074749703289e+001
5.24807460249772e+003	;-3.29660976125286e-003;-1.03005148442545e-001	;-1.91023612913159e-001;-1.19723936198207e+001
5.37031796370252e+003	;-3.44504658031227e-003;-1.05192917769888e-001	;-1.99822240518939e-001;-1.22429462141274e+001
5.49540873857624e+003	;-3.59984178935919e-003;-1.07417447629979e-001	;-2.09016468901527e-001;-1.25192279200836e+001
5.62341325190348e+003	;-3.76123796122358e-003;-1.09678685605198e-001	;-2.18623191103213e-001;-1.28013338097002e+001
5.75439937337156e+003	;-3.92948420016093e-003;-1.11976525024783e-001	;-2.28659939809721e-001;-1.30893587226364e+001
5.88843655355588e+003	;-4.10483605864737e-003;-1.14310801192584e-001	;-2.39144904113259e-001;-1.33833971190206e+001
6.02559586074357e+003	;-4.28755542315133e-003;-1.16681287476775e-001	;-2.50096946005074e-001;-1.36835429222577e+001
6.16595001861481e+003	;-4.47791036607855e-003;-1.19087691266305e-001	;-2.61535616512096e-001;-1.39898893514741e+001
6.30957344480192e+003	;-4.67617496098625e-003;-1.21529649800395e-001	;-2.73481171384987e-001;-1.43025287432667e+001
6.45654229034654e+003	;-4.88262905811470e-003;-1.24006725879031e-001	;-2.85954586237261e-001;-1.46215523624415e+001
6.60693448007595e+003	;-5.09755801709157e-003;-1.26518403464210e-001	;-2.98977571027020e-001;-1.49470502014506e+001
6.76082975391980e+003	;-5.32125239367022e-003;-1.29064083183697e-001	;-3.12572583764938e-001;-1.52791107682650e+001
6.91830970918935e+003	;-5.55400757729326e-003;-1.31643077751182e-001	;-3.26762843323716e-001;-1.56178208624568e+001
7.07945784384136e+003	;-5.79612337619997e-003;-1.34254607319046e-001	;-3.41572341215798e-001;-1.59632653393012e+001
7.24435960074989e+003	;-6.04790354682306e-003;-1.36897794782431e-001	;-3.57025852197778e-001;-1.63155268617584e+001
7.41310241300916e+003	;-6.30965526423948e-003;-1.39571661055955e-001	;-3.73148943551450e-001;-1.66746856402466e+001
7.58577575029182e+003	;-6.58168853049359e-003;-1.42275120347194e-001	;-3.89967982883202e-001;-1.70408191601779e+001
7.76247116628690e+003	;-6.86431551770263e-003;-1.45006975454037e-001	;-4.07510144275341e-001;-1.74140018972970e+001
7.94328234724280e+003	;-7.15784984301276e-003;-1.47765913116033e-001	;-4.25803412615293e-001;-1.77943050209379e+001
8.12830516164097e+003	;-7.46260577262477e-003;-1.50550499453094e-001	;-4.44876585921153e-001;-1.81817960853976e+001
8.31763771102669e+003	;-7.77889735246605e-003;-1.53359175528134e-001	;-4.64759275475709e-001;-1.85765387097186e+001
8.51138038202374e+003	;-8.10703746319127e-003;-1.56190253073562e-001	;-4.85481903574678e-001;-1.89785922462701e+001
8.70963589956079e+003	;-8.44733679782257e-003;-1.59041910424894e-001	;-5.07075698690342e-001;-1.93880114386322e+001
8.91250938133744e+003	;-8.80010276054664e-003;-1.61912188708026e-001	;-5.29572687847417e-001;-1.98048460693986e+001
9.12010839355908e+003	;-9.16563828583745e-003;-1.64798988329993e-001	;-5.53005686005609e-001;-2.02291405986463e+001
9.33254300796989e+003	;-9.54424057763302e-003;-1.67700065826100e-001	;-5.77408282241935e-001;-2.06609337939500e+001
9.54992586021434e+003	;-9.93619976894794e-003;-1.70613031119245e-001	;-6.02814822526458e-001;-2.11002583529651e+001
9.77237220955809e+003	;-1.03417975030649e-002;-1.73535345249917e-001	;-6.29260388887357e-001;-2.15471405197488e+001
9.99999999999998e+003	;-1.07613054383107e-002;-1.76464318637624e-001	;-6.56780774765800e-001;-2.20015996961484e+001
1.02329299228075e+004	;-1.11949836792685e-002;-1.79397109936433e-001	;-6.85412456367703e-001;-2.24636480497432e+001
1.04712854805090e+004	;-1.16430791383766e-002;-1.82330725548675e-001	;-7.15192559828950e-001;-2.29332901199925e+001
1.07151930523760e+004	;-1.21058238328610e-002;-1.85262019861625e-001	;-7.46158824022441e-001;-2.34105224244109e+001
1.09647819614318e+004	;-1.25834331231118e-002;-1.88187696272107e-001	;-7.78349558850380e-001;-2.38953330667576e+001
1.12201845430196e+004	;-1.30761038998409e-002;-1.91104309063224e-001	;-8.11803598883150e-001;-2.43877013493956e+001
1.14815362149688e+004	;-1.35840127285959e-002;-1.94008266195860e-001	;-8.46560252227378e-001;-2.48875973921384e+001
1.17489755493953e+004	;-1.41073139615280e-002;-1.96895833075043e-001	;-8.82659244530257e-001;-2.53949817600617e+001
1.20226443461741e+004	;-1.46461378275828e-002;-1.99763137347643e-001	;-9.20140658055200e-001;-2.59098051029044e+001
1.23026877081238e+004	;-1.52005885136603e-002;-2.02606174783108e-001	;-9.59044865795269e-001;-2.64320078088239e+001
1.25892541179416e+004	;-1.57707422506080e-002;-2.05420816283038e-001	;-9.99412460625566e-001;-2.69615196753904e+001
1.28824955169313e+004	;-1.63566454190794e-002;-2.08202816058147e-001	;-1.04128417953389e+000;-2.74982596008153e+001
1.31825673855640e+004	;-1.69583126916498e-002;-2.10947821002716e-001	;-1.08470082301031e+000;-2.80421352984889e+001
1.34896288259165e+004	;-1.75757252285565e-002;-2.13651381286864e-001	;-1.12970316972037e+000;-2.85930430379680e+001
1.38038426460288e+004	;-1.82088289454922e-002;-2.16308962175928e-001	;-1.17633188663377e+000;-2.91508674155816e+001
1.41253754462275e+004	;-1.88575328726789e-002;-2.18915957073973e-001	;-1.22462743482929e+000;-2.97154811578316e+001
1.44543977074592e+004	;-1.95217076251369e-002;-2.21467701775044e-001	;-1.27462997124792e+000;-3.02867449607270e+001
1.47910838816820e+004	;-2.02011840044398e-002;-2.23959489891348e-001	;-1.32637924671838e+000;-3.08645073681282e+001
1.51356124843620e+004	;-2.08957517524784e-002;-2.26386589412180e-001	;-1.37991450063219e+000;-3.14486046920657e+001
1.54881661891248e+004	;-2.16051584776530e-002;-2.28744260331398e-001	;-1.43527435269848e+000;-3.20388609778532e+001
1.58489319246111e+004	;-2.23291087735145e-002;-2.31027773264713e-001	;-1.49249669226081e+000;-3.26350880166220e+001
1.62181009735893e+004	;-2.30672635491784e-002;-2.33232428961271e-001	;-1.55161856570918e+000;-3.32370854076713e+001
1.65958690743756e+004	;-2.38192395897813e-002;-2.35353578597320e-001	;-1.61267606256818e+000;-3.38446406727497e+001
1.69824365246174e+004	;-2.45846093638739e-002;-2.37386644723346e-001	;-1.67570420088760e+000;-3.44575294240663e+001
1.73780082874937e+004	;-2.53629010928572e-002;-2.39327142720407e-001	;-1.74073681260195e+000;-3.50755155874652e+001
1.77827941003892e+004	;-2.61535990955425e-002;-2.41170702606715e-001	;-1.80780642956127e+000;-3.56983516818008e+001
1.81970085860998e+004	;-2.69561444184131e-002;-2.42913091022280e-001	;-1.87694417096467e+000;-3.63257791551113e+001
1.86208713666286e+004	;-2.77699357594941e-002;-2.44550233207839e-001	;-1.94817963295109e+000;-3.69575287777261e+001
1.90546071796324e+004	;-2.85943306906620e-002;-2.46078234784876e-001	;-2.02154078111630e+000;-3.75933210919453e+001
1.94984459975804e+004	;-2.94286471799943e-002;-2.47493403136390e-001	;-2.09705384673243e+000;-3.82328669174194e+001
1.99526231496887e+004	;-3.02721654122496e-002;-2.48792268183687e-001	;-2.17474322744358e+000;-3.88758679108273e+001
2.04173794466952e+004	;-3.11241299020280e-002;-2.49971602352900e-001	;-2.25463139320059e+000;-3.95220171779216e+001
2.08929613085403e+004	;-3.19837518903669e-002;-2.51028439526532e-001	;-2.33673879817613e+000;-4.01709999354724e+001
2.13796208950222e+004	;-3.28502120119098e-002;-2.51960092780015e-001	;-2.42108379937193e+000;-4.08224942201257e+001
2.18776162394954e+004	;-3.37226632160879e-002;-2.52764170711360e-001	;-2.50768258258907e+000;-4.14761716406828e+001
2.23872113856833e+004	;-3.46002339222395e-002;-2.53438592183159e-001	;-2.59654909638375e+000;-4.21316981698337e+001
2.29086765276777e+004	;-3.54820313852442e-002;-2.53981599310619e-001	;-2.68769499457247e+000;-4.27887349709320e+001
2.34422881531991e+004	;-3.63671452452348e-002;-2.54391768546644e-001	;-2.78112958778480e+000;-4.34469392550023e+001
2.39883291901948e+004	;-3.72546512321960e-002;-2.54668019735047e-001	;-2.87685980448814e+000;-4.41059651628163e+001
2.45470891568502e+004	;-3.81436149939477e-002;-2.54809623025386e-001	;-2.97489016182952e+000;-4.47654646665859e+001
2.51188643150957e+004	;-3.90330960141649e-002;-2.54816203567413e-001	;-3.07522274655398e+000;-4.54250884855828e+001
2.57039578276885e+004	;-3.99221515856585e-002;-2.54687743929055e-001	;-3.17785720617066e+000;-4.60844870098339e+001
2.63026799189537e+004	;-4.08098408033794e-002;-2.54424584208979e-001	;-3.28279075044588e+000;-4.67433112259424e+001
2.69153480392691e+004	;-4.16952285411977e-002;-2.54027419842374e-001	;-3.39001816320974e+000;-4.74012136390579e+001
2.75422870333816e+004	;-4.25773893768464e-002;-2.53497297126252e-001	;-3.49953182437032e+000;-4.80578491850685e+001
2.81838293126444e+004	;-4.34554114301755e-002;-2.52835606517729e-001	;-3.61132174193854e+000;-4.87128761272013e+001
2.88403150312660e+004	;-4.43284000811809e-002;-2.52044073784840e-001	;-3.72537559377877e+000;-4.93659569314052e+001
2.95120922666637e+004	;-4.51954815361400e-002;-2.51124749114084e-001	;-3.84167877871689e+000;-5.00167591151397e+001
3.01995172040200e+004	;-4.60558062123831e-002;-2.50079994301532e-001	;-3.96021447655916e+000;-5.06649560645040e+001
3.09029543251358e+004	;-4.69085519150029e-002;-2.48912468174650e-001	;-4.08096371650408e+000;-5.13102278150070e+001
3.16227766016837e+004	;-4.77529267817613e-002;-2.47625110409589e-001	;-4.20390545336546e+000;-5.19522617916896e+001
3.23593656929627e+004	;-4.85881719757986e-002;-2.46221123923400e-001	;-4.32901665096946e+000;-5.25907535047663e+001
3.31131121482590e+004	;-4.94135641092146e-002;-2.44703956032179e-001	;-4.45627237204165e+000;-5.32254071974385e+001
3.38844156139201e+004	;-5.02284173843009e-002;-2.43077278574475e-001	;-4.58564587386324e+000;-5.38559364430402e+001
3.46736850452530e+004	;-5.10320854428394e-002;-2.41344967204374e-001	;-4.71710870894747e+000;-5.44820646892053e+001
3.54813389233574e+004	;-5.18239629176310e-002;-2.39511080060516e-001	;-4.85063082996949e+000;-5.51035257472763e+001
3.63078054770100e+004	;-5.26034866840342e-002;-2.37579836016081e-001	;-4.98618069817435e+000;-5.57200642257064e+001
3.71535229097171e+004	;-5.33701368127318e-002;-2.35555592710601e-001	;-5.12372539448794e+000;-5.63314359067349e+001
3.80189396320560e+004	;-5.41234372283106e-002;-2.33442824557633e-001	;-5.26323073256525e+000;-5.69374080661169e+001
3.89045144994279e+004	;-5.48629560812230e-002;-2.31246100913051e-001	;-5.40466137302756e+000;-5.75377597361805e+001
3.98107170553496e+004	;-5.55883058434876e-002;-2.28970064577383e-001	;-5.54798093816450e+000;-5.81322819129411e+001
4.07380277804111e+004	;-5.62991431409813e-002;-2.26619410792472e-001	;-5.69315212640878e+000;-5.87207777084259e+001
4.16869383470334e+004	;-5.69951683372408e-002;-2.24198866878241e-001	;-5.84013682592795e+000;-5.93030624497531e+001
4.26579518801591e+004	;-5.76761248854937e-002;-2.21713172639711e-001	;-5.98889622671976e+000;-5.98789637268610e+001
4.36515832240164e+004	;-5.83417984671039e-002;-2.19167061658116e-001	;-6.13939093064349e+000;-6.04483213910846e+001
4.46683592150961e+004	;-5.89920159356392e-002;-2.16565243563271e-001	;-6.29158105886890e+000;-6.10109875070498e+001
4.57088189614873e+004	;-5.96266440865428e-002;-2.13912387367540e-001	;-6.44542635627495e+000;-6.15668262605683e+001
4.67735141287196e+004	;-6.02455882727865e-002;-2.11213105925216e-001	;-6.60088629238388e+000;-6.21157138254027e+001
4.78630092322636e+004	;-6.08487908870615e-002;-2.08471941565010e-001	;-6.75792015846854e+000;-6.26575381918998e+001
4.89778819368444e+004	;-6.14362297307965e-002;-2.05693352927931e-001	;-6.91648716052390e+000;-6.31921989605923e+001
5.01187233627270e+004	;-6.20079162899861e-002;-2.02881703028312e-001	;-7.07654650784608e+000;-6.37196071039218e+001
5.12861383991362e+004	;-6.25638939371319e-002;-2.00041248542210e-001	;-7.23805749701209e+000;-6.42396846992602e+001
5.24807460249770e+004	;-6.31042360777846e-002;-1.97176130315034e-001	;-7.40097959110250e+000;-6.47523646363933e+001
5.37031796370250e+004	;-6.36290442592266e-002;-1.94290365069091e-001	;-7.56527249405538e+000;-6.52575903025909e+001
5.49540873857622e+004	;-6.41384462576856e-002;-1.91387838281861e-001	;-7.73089622008291e+000;-6.57553152483181e+001
5.62341325190346e+004	;-6.46325941593635e-002;-1.88472298197177e-001	;-7.89781115812304e+000;-6.62455028365519e+001
5.75439937337154e+004	;-6.51116624491457e-002;-1.85547350924215e-001	;-8.06597813133496e+000;-6.67281258785563e+001
5.88843655355586e+004	;-6.55758461197872e-002;-1.82616456573062e-001	;-8.23535845168179e+000;-6.72031662588409e+001
6.02559586074355e+004	;-6.60253588127522e-002;-1.79682926370837e-001	;-8.40591396967353e+000;-6.76706145518857e+001
6.16595001861479e+004	;-6.64604310008331e-002;-1.76749920698551e-001	;-8.57760711937081e+000;-6.81304696330648e+001
6.30957344480190e+004	;-6.68813082211958e-002;-1.73820447986307e-001	;-8.75040095877320e+000;-6.85827382860397e+001
6.45654229034652e+004	;-6.72882493663156e-002;-1.70897364402688e-001	;-8.92425920573631e+000;-6.90274348087296e+001
6.60693448007593e+004	;-6.76815250390325e-002;-1.67983374273490e-001	;-9.09914626957896e+000;-6.94645806197990e+001
6.76082975391979e+004	;-6.80614159768095e-002;-1.65081031164888e-001	;-9.27502727855557e+000;-6.98942038674321e+001
6.91830970918933e+004	;-6.84282115491893e-002;-1.62192739566907e-001	;-9.45186810338040e+000;-7.03163390420005e+001
7.07945784384134e+004	;-6.87822083314407e-002;-1.59320757114362e-001	;-9.62963537699872e+000;-7.07310265940644e+001
7.24435960074987e+004	;-6.91237087564671e-002;-1.56467197284288e-001	;-9.80829651080573e+000;-7.11383125589888e+001
7.41310241300914e+004	;-6.94530198461976e-002;-1.53634032511147e-001	;-9.98781970751853e+000;-7.15382481893016e+001
7.58577575029180e+004	;-6.97704520229424e-002;-1.50823097663732e-001	;-1.01681739709076e+001;-7.19308895957757e+001
7.76247116628688e+004	;-7.00763180004402e-002;-1.48036093830560e-001	;-1.03493291125944e+001;-7.23162973980731e+001
7.94328234724277e+004	;-7.03709317538607e-002;-1.45274592363657e-001	;-1.05312557561205e+001;-7.26945363856612e+001
8.12830516164095e+004	;-7.06546075673823e-002;-1.42540039133833e-001	;-1.07139253384900e+001;-7.30656751895835e+001
8.31763771102667e+004	;-7.09276591575337e-002;-1.39833758953890e-001	;-1.08973101093824e+001;-7.34297859655552e+001
8.51138038202372e+004	;-7.11903988702092e-002;-1.37156960129513e-001	;-1.10813831282291e+001;-7.37869440887441e+001
8.70963589956076e+004	;-7.14431369488272e-002;-1.34510739100924e-001	;-1.12661182593401e+001;-7.41372278605007e+001
8.91250938133741e+004	;-7.16861808709187e-002;-1.31896085141643e-001	;-1.14514901652582e+001;-7.44807182272130e+001
9.12010839355905e+004	;-7.19198347502248e-002;-1.29313885083923e-001	;-1.16374742985155e+001;-7.48174985113761e+001
9.33254300796986e+004	;-7.21443988012483e-002;-1.26764928043455e-001	;-1.18240468919537e+001;-7.51476541548980e+001
9.54992586021431e+004	;-7.23601688630385e-002;-1.24249910118944e-001	;-1.20111849477659e+001;-7.54712724745946e+001
9.77237220955805e+004	;-7.25674359790202e-002;-1.21769439044955e-001	;-1.21988662254067e+001;-7.57884424297695e+001
9.99999999999995e+004	;-7.27664860295853e-002;-1.19324038779066e-001	;-1.23870692285096e+001;-7.60992544017233e+001
1.02329299228075e+005	;-7.29575994141788e-002;-1.16914154006908e-001	;-1.25757731909432e+001;-7.64037999849925e+001
1.04712854805089e+005	;-7.31410507796839e-002;-1.14540154550962e-001	;-1.27649580621281e+001;-7.67021717900795e+001
1.07151930523760e+005	;-7.33171087918969e-002;-1.12202339671174e-001	;-1.29546044917281e+001;-7.69944632574033e+001
1.09647819614318e+005	;-7.34860359470170e-002;-1.09900942247427e-001	;-1.31446938138230e+001;-7.72807684821715e+001
1.12201845430196e+005	;-7.36480884201477e-002;-1.07636132835760e-001	;-1.33352080306594e+001;-7.75611820498542e+001
1.14815362149688e+005	;-7.38035159478895e-002;-1.05408023591872e-001	;-1.35261297960720e+001;-7.78357988819205e+001
1.17489755493952e+005	;-7.39525617422315e-002;-1.03216672056989e-001	;-1.37174423986572e+001;-7.81047140914848e+001
1.20226443461741e+005	;-7.40954624330931e-002;-1.01062084802519e-001	;-1.39091297447754e+001;-7.83680228484999e+001
1.23026877081237e+005	;-7.42324480369323e-002;-9.89442209311514e-002	;-1.41011763414525e+001;-7.86258202541281e+001
1.25892541179416e+005	;-7.43637419490340e-002;-9.68629954331560e-002	;-1.42935672792423e+001;-7.88782012239145e+001
1.28824955169313e+005	;-7.44895609571873e-002;-9.48182823975933e-002	;-1.44862882151083e+001;-7.91252603793884e+001
1.31825673855640e+005	;-7.46101152745826e-002;-9.28099180789995e-002	;-1.46793253553757e+001;-7.93670919477171e+001
1.34896288259165e+005	;-7.47256085899218e-002;-9.08377038208522e-002	;-1.48726654387992e+001;-7.96037896690416e+001
1.38038426460288e+005	;-7.48362381328370e-002;-8.89014088377585e-002	;-1.50662957197892e+001;-7.98354467111246e+001
1.41253754462275e+005	;-7.49421947528685e-002;-8.70007728588565e-002	;-1.52602039518314e+001;-8.00621555909521e+001
1.44543977074592e+005	;-7.50436630103185e-002;-8.51355086353830e-002	;-1.54543783711326e+001;-8.02840081029325e+001
1.47910838816820e+005	;-7.51408212775128e-002;-8.33053043157446e-002	;-1.56488076805206e+001;-8.05010952533485e+001
1.51356124843620e+005	;-7.52338418489900e-002;-8.15098256917480e-002	;-1.58434810336226e+001;-8.07135072007252e+001
1.54881661891247e+005	;-7.53228910593892e-002;-7.97487183198938e-002	;-1.60383880193426e+001;-8.09213332017876e+001
1.58489319246110e+005	;-7.54081294077615e-002;-7.80216095218410e-002	;-1.62335186466561e+001;-8.11246615626915e+001
1.62181009735892e+005	;-7.54897116872897e-002;-7.63281102682893e-002	;-1.64288633297361e+001;-8.13235795952235e+001
1.65958690743755e+005	;-7.55677871193424e-002;-7.46678169506328e-002	;-1.66244128734229e+001;-8.15181735776741e+001
1.69824365246173e+005	;-7.56424994909733e-002;-7.30403130447993e-002	;-1.68201584590478e+001;-8.17085287201037e+001
1.73780082874937e+005	;-7.57139872950652e-002;-7.14451706717178e-002	;-1.70160916306166e+001;-8.18947291337283e+001
1.77827941003891e+005	;-7.57823838723049e-002;-6.98819520588537e-002	;-1.72122042813601e+001;-8.20768578041673e+001
1.81970085860997e+005	;-7.58478175543637e-002;-6.83502109072242e-002	;-1.74084886406541e+001;-8.22549965683028e+001
1.86208713666286e+005	;-7.59104118076394e-002;-6.68494936682550e-002	;-1.76049372613114e+001;-8.24292260945162e+001
1.90546071796324e+005	;-7.59702853770288e-002;-6.53793407347710e-002	;-1.78015430072454e+001;-8.25996258660745e+001
